publisher,url,date_of_publication,text
nytimes,https://www.nytimes.com/2022/05/31/books/review/yerba-buena-nina-lacour.html,2022-05-31T00:00:00,"YERBA BUENA, by Nina LaCour |  | When Sara, one of the protagonists in “Yerba Buena,” was a girl, she and her family used to play a game. They started with a blank piece of paper. Each person in turn would begin to sketch, slowly building the scene. As Sara and her brother watched, “their father moved his pencil, faint lines that turned — as if by magic — into places and things they recognized.” Suddenly, there it was: an entire world, familiar yet strange, and within it, a story. |  | This, too, is how Nina LaCour, who won a Printz Award for her young adult literature, weaves together her first adult novel. Chapter by chapter, she switches between perspectives to craft a quiet love story about two young women in Southern California who are figuring out what it means to build a home and to choose to invite someone to share in it. |  | The book’s title, which translates to good herb, comes from the native flora of California, and the stories of both characters start there, too: Sara in a redwood grove, finding first love with her best friend amid the ancient trunks, and Emilie in a school garden, seeking refuge from a tumultuous home life in the stalks of verbena and mint. From there, the book hopscotches forward, flashing through Sara and Emilie’s young adulthood a few months at a time and laying a foundation of adolescent trauma that will shape our two protagonists. |  | It takes a while for the story to gain momentum as Sara and Emilie’s lives slowly chug through a collision course toward each other. In the first 100 pages, we encounter death, addiction, sexual abuse, teenage runaways and a litany of other miseries. Many of the themes — of young characters disconnected from community, thrust into the world alone and struggling to build a new version of family and identity — will be familiar to those who have read LaCour’s young adult work, although here the details of these stories, particularly Sara’s, are more explicit, even bordering at times on gratuitous."
nytimes,https://www.nytimes.com/2022/05/31/books/review/the-foundling-ann-leary.html,2022-05-31T00:00:00,"A new world opens before Mary, full of shiny furniture and shiny ideas. She embarks on a daring friendship with Nettleton’s head nurse, the dashing Roberta Nolan — “call me Bertie” — that leads to a romance with a muckraking journalist, Jake Enright. Mary’s future gleams with promise, until she glimpses a familiar face among the Nettleton inmates. Lillian Faust grew up in the same orphanage as Mary and now finds herself milking cows on Vogel’s model farm not because she is feebleminded — she’s the opposite of that — but because she bore a child with a Black man. |  | Mary doesn’t awaken to the corruption at Nettleton in an instant. Her eyes open in flickers, because she is a human being and doesn’t want to see what is inconvenient to her own needs, both materially and spiritually. Vogel’s motherly patronage offers rewards that seduce her compliance. But, as the doctor’s monstrousness reveals itself, Mary enters a baroque psychological dance. The weather turns colder; the mood turns darker. Leary is in full command as the story spirals to the kind of harrowing climax — blizzard raging, phone lines cut — that forces Mary to stake her moral ground. |  | “The Foundling” is Leary’s first historical novel, and she has all the right instincts, by which I mean she inhabits Mary without modern conceit. Yes, the speakeasy slang and the gin fizzes are there, but any competent hack can recreate the sounds and sights of the past. Leary does something more daring — she asks you to root for a protagonist who comes equipped with the orthodoxies of her own day. Engle isn’t some magically enlightened dream girl who sheds the pixie dust of contemporary social justice on the benighted bigots of yesteryear. She is on a journey, as we say, which gives her moment of reckoning its power. If “The Foundling” lacks the sly, delicious wit of Leary’s previous books, it’s only because Leary is such a virtuoso that she doesn’t indulge herself at the expense of Mary’s characterization. |  | Back to the conundrum in the introduction. Our villain’s moral impulses are corrupted by good old-fashioned lust for power, whereas Sanger and most of her fellow eugenicists wanted only to harness science to make the world a better (in their eyes) place. When Leary aligns Dr. Vogel with the forces of cronyism and big business, she may be pointing a finger at her historical inspiration or she may be serving our taste for a familiar bad guy. But Leary is too clever and too honest not to know exactly what she’s doing; “The Foundling” arrests us precisely because its antagonist comes cloaked in the good intentions of progressive social reform. Leary pins her cautionary tale on the portrait of Vogel herself and her iron conviction that she’s doing the right thing. |  | “The end very often justifies the means,” she tells Mary. |  | No revolutionary believes herself to be on the wrong side of history, after all. Book clubs, uncork your bottles."
nytimes,https://www.nytimes.com/2022/05/31/books/review/planes-peter-c-baker.html,2022-05-31T00:00:00,"Self-delusion is partly responsible for their inability to connect. When approached by Melanie, who is angry that he has agreed to participate in extradition and torture, Bradley refuses to claim responsibility and later rationalizes his role in the suffering of others: “Your country calls. You answer, and seeing the answer through lets you see up close the normally invisible gears turning beneath the surface of the world.” |  | Image |  | Melanie is the most complicated of the four: She lies to her husband and son and yet strives to do right by the white-liberal standards set by her activist friends. The implication is that Melanie must imagine and then empathize with the lives her world has disrupted or destroyed, and yet her empathy is a dead end. She never meets Ayoub or even a man like him, and while her friends are much more determined in their activism and whistle-blowing, Melanie remains in the background of her own story, quietly letting difficult conversations pass her by and second-guessing both her intuitions and actions. While passivity of this kind might be true to life, portraying it like this in fiction — generally and without counterpoint — pulls energy from the narrative at large. |  | In pleasing contrast to the American couple, who seem flattened by their self-delusion, the couple in Rome are brought off the page by their complexity. Baker’s Rome is vivid and gritty, and unrecognizable to the casual tourist. The author is careful to withhold much of Ayoub’s experience, wisely avoiding voyeuristic details of the extradition or torture. Instead, we follow a man who suffers but also seeks a path forward, however narrow and winding. On the first day of his new job at a produce stall, Ayoub “keeps his head up, not seeking eye contact but not avoiding it either, letting people see that he is one of them, with somewhere to go and something to do when he gets there.” This quiet detail of confidence-building, of self-presentation, holds in it the author’s respect for his character, who, like all good characters, is both weak and strong. |  | Image Peter C. Baker Credit... Jonathan Michael Castillo |  | The debate continues over whether imagining the other — writing outside one’s identity with respect and empathy — actually works in fiction. We live in a moment of great reckoning. Amira is an interesting contribution to the conversation. The specificity of her Esquilino neighborhood, her nervous lunches with an old flame, her satisfaction in practicing Islam had me turning the book over to look at the author’s name and wonder, How does this Baker know what it is like to be Amira?"
nytimes,https://www.nytimes.com/2022/05/31/opinion/prosecutor-abortion-virginia.html,2022-05-31T00:00:00,"Almost two and a half years ago, I took my oath of office as prosecutor and swore to protect my community from those who broke the law. The real threat, I now realize, may stem from those who write the law. |  | If the Supreme Court overturns Roe v. Wade, the rights of thousands of Virginia women will be thrown into question. While the commonwealth does not have an abortion ban on the books, our governor has said that he is “staunchly, unabashedly” against abortion and fully committed to “going on the offense” against abortion rights in our legislature. Should Roe fall, he could well strip women of their reproductive rights — and go after thousands more who flock to the state whenever neighboring jurisdictions clamp down on abortion access. What’s more, in Virginia today women who are suspected of terminating a pregnancy without the assistance of a certified medical professional can face felony charges if they miscarry. |  | So when the court’s draft decision overturning Roe v. Wade was leaked earlier this month, I committed to never prosecute a woman for making her own health care decisions. That means that no matter what the law in Virginia says, I will not prosecute a woman for having an abortion or for being suspected of inducing one. |  | I didn’t make this decision lightly. But I knew my constituents were tired of the empty rhetoric from Democrats in Washington, desperate for action and understandably fearful for their future. One woman in her 60s told me she was irate that her daughters and granddaughters would have to fight for a right she has had for most of her adult life. A woman who recently got pregnant after a miscarriage was overcome with anxiety about how her choices may be limited if there are complications with her pregnancy."
nytimes,https://www.nytimes.com/2022/05/31/business/energy-environment/florida-power-light-electric-line.html,2022-05-31T00:00:00,"“The whole energy policy dynamic in Florida has alienated the public interest,” said E. Leon Jacobs Jr., a former chairman of the Florida Public Service Commission who was elected president of the Southern Alliance for Clean Energy, a nonprofit environmental organization, in September 2020. “There absolutely were issues and challenges that should have been made in regard to that transmission line.” |  | The project will be funded in part by a $692 million increase in customers’ rates in 2022 — part of $4.9 billion in cumulative rate increases over four years that the Public Service Commission approved long after Mr. Jacobs’s departure. Because of the line’s voltage, the project’s design and suitability did not require more detailed reviews by the commission and other state agencies. |  | Transmission data collected by the U.S. Department of Energy highlights how unusual 161-kilovolt lines are, particularly over long distances. Just 3 percent of all transmission lines in the country are 161 kilovolts, and they average five miles in length, said Mr. McCullough, who reviewed the data. |  | The Public Service Commission, responsible for ensuring that utility investments are prudent and avoid economic waste, declined to comment about the transmission line, its funding or Florida Power & Light’s practices, noting that the rate case could be appealed. |  | The company said it had met its legal and regulatory requirements. |  | “To be blunt, this type of criticism is misguided and demonstrates a fundamental lack of understanding of how the regulatory process works,” said David Reuter, a spokesman for NextEra Energy, which owns the utility. “The unanimous F.P.S.C. decision on FPL’s rate case is the culmination of the customary, transparent, nearly yearlong public process of reviewing and setting new electric base rates.” |  | Richard Gentry, who was named the state’s top consumer advocate early last year after long working as a lobbyist for tobacco, alcohol, horse racing, manufacturing and other industries, said his office had no authority to question a low-voltage transmission project. |  | Mr. Gentry did, however, take part in negotiations regarding the rate case that included the transmission project. The approved rate increase includes a return for the utility that is among the highest in the country and valued at as much as $1 billion more than the state’s two other investor-owned utilities (Duke Energy and Tampa Electric)."
nytimes,https://www.nytimes.com/2022/05/31/opinion/child-abuse-grooming-language.html,2022-05-31T00:00:00,"The poet and author Maya Angelou was raped by her mother's boyfriend at age 7. Days after she reported her abuser, he was found dead. The experience was so traumatic that she refused to speak for nearly five years. Finding and sharing words is excruciatingly challenging for all survivors, but especially for children. |  | In her new book, “The Trayvon Generation,” the poet Elizabeth Alexander writes: “For all of us, language is how we say who we are and we cannot solve our problems without it.” Terms like “child molester” are not the only ones fraught with conflict these days, but the stakes with these words are higher than most. The victims are children who cannot fight back. Words, in this case, are the mechanism of action. A child in danger cannot find safety if the language we use to define abuse is diluted. Language is also what helps survivors find some semblance of healing; it’s our only way out. |  | Trauma of any kind, but especially childhood trauma, is splintered and stored in the brain in fragments. The memories are often so overwhelming that they simmer under the surface for years, creating chaos in the body and a sense of unrelenting threat. |  | For me, this manifested as the visceral desire to hide under desks and tables when the television screens in my office broadcast the testimony of gymnasts who had suffered abuse at the hands of Larry Nassar. It appeared as the inability to hear when I was stressed, because of the way my reflexes were trained to block out sound. It appeared as the inability to be in an intimate relationship without panic attacks or dissociation. And it appeared as a chronic and pervading distrust of authority that has followed me ever since. |  | Only in constructing language around my experience could I access help, release myself from a long-harbored and isolating secret, and create a narrative that put the disparate pieces of my trauma back together. I finally have ownership over my experiences, and therefore my life. I can see a future for myself that I once could not, one that is free of harmful physical and emotional reactions and full of meaningful relationships. |  | No anti-LGBTQ education bill, book ban or health care ban, would have prevented my abuse or helped me in its aftermath. What could have helped me was comprehensive sexual education in which I would have been taught age-appropriate language around consent, like “good touch” and “bad touch.” That language would have also helped me understand that what happened to me was wrong and that it was not my fault, ideas that I have grappled with since that day and have still not settled all these years later. |  | One in four girls and one in 13 boys will endure sexual abuse before their 18th birthday. That is far too many children to sacrifice for the sake of salacious political rhetoric."
nytimes,https://www.nytimes.com/2022/05/31/opinion/us-ukraine-putin-war.html,2022-05-31T00:00:00,"The rocky course of the war in Ukraine thus far has vindicated Mr. Putin’s diagnosis, if not his conduct. Though Ukraine’s military industry was important in Soviet times, by 2014 the country barely had a modern military at all. Oligarchs, not the state, armed and funded some of the militias sent to fight Russian-supported separatists in the east. The United States started arming and training Ukraine’s military, hesitantly at first under President Barack Obama. Modern hardware began flowing during the Trump administration, though, and today the country is armed to the teeth. |  | Since 2018, Ukraine has received U.S.-built Javelin antitank missiles, Czech artillery and Turkish Bayraktar drones and other NATO-interoperable weaponry. The United States and Canada have lately sent up-to-date British-designed M777 howitzers that fire GPS-guided Excalibur shells. President Biden just signed into law a $40 billion military aid package. |  | In this light, mockery of Russia’s battlefield performance is misplaced. Russia is not being stymied by a plucky agricultural country a third its size; it is holding its own, at least for now, against NATO’s advanced economic, cyber and battlefield weapons. |  | And this is where Mr. Guaino is correct to accuse the West of sleepwalking. The United States is trying to maintain the fiction that arming one’s allies is not the same thing as participating in combat. |  | In the information age, this distinction is growing more and more artificial. The United States has provided intelligence used to kill Russian generals. It obtained targeting information that helped to sink the Russian Black Sea missile cruiser the Moskva, an incident in which about 40 seamen were killed. |  | And the United States may be playing an even more direct role. There are thousands of foreign fighters in Ukraine. One volunteer spoke to the Canadian Broadcasting Corporation this month of fighting alongside “friends” who “come from the Marines, from the States.” Just as it is easy to cross the line between being a weapons supplier and being a combatant, it is easy to cross the line from waging a proxy war to waging a secret war. |  | In a subtler way, a country trying to fight such a war risks being drawn from partial into full involvement by force of moral reasoning. Perhaps American officials justify exporting weaponry the way they justify budgeting it: It is so powerful that it is dissuasive. The money is well spent because it buys peace. Should bigger guns fail to dissuade, however, they lead to bigger wars."
nytimes,https://www.nytimes.com/2022/05/31/technology/misinformation-sheriff-election-midterms.html,2022-05-31T00:00:00,"Oregon, Idaho and Arizona have education and ad campaigns on the internet, TV, radio and billboards meant to spread accurate information about polling times, voter eligibility and absentee voting. Colorado has hired three cybersecurity experts to monitor sites for misinformation. California’s office of the secretary of state is searching for misinformation and working with the Department of Homeland Security and academics to look for patterns of misinformation across the internet. |  | These states, most of them under Democratic control, have been acting as voter confidence in election integrity has plummeted. In an ABC/Ipsos poll from January, only 20 percent of respondents said they were “very confident” in the integrity of the election system and 39 percent said they felt “somewhat confident.” Numerous Republican candidates have embraced former President Donald J. Trump’s falsehoods about the 2020 election, campaigning — often successfully — on the untrue claim that it was stolen from him. |  | Some conservatives and civil rights groups are almost certain to complain that the efforts to limit misinformation could restrict free speech. Florida, led by Republicans, has enacted legislation limiting the kind of social media moderation that sites like Facebook, YouTube and Twitter can do, with supporters saying the sites constrict conservative voices. (A U.S. appeals court recently blocked most aspects of the law.) On the federal level, the Department of Homeland Security recently paused the work of an advisory board on disinformation after a barrage of criticism from conservative lawmakers and free speech advocates that the group could suppress speech. |  | “State and local governments are well situated to reduce harms from dis- and misinformation by providing timely, accurate and trustworthy information,” said Rachel Goodman, a lawyer at Protect Democracy, a nonpartisan advocacy group. “But in order to maintain that trust, they must make clear that they are not engaging in any kind of censorship or surveillance that would raise constitutional concerns.” |  | Connecticut and Colorado officials said that the problem of misinformation had only worsened since 2020 and that without a more concerted push to counteract it, even more voters could lose faith in the integrity of elections. They also said they feared for the safety of some election workers."
nytimes,https://www.nytimes.com/2022/05/31/sports/basketball/wnba-roster-players.html,2022-05-31T00:00:00,"Raina Perez is used to staring down obstacles. It’s not just her sport, women’s basketball, which seems forever in the shadow of the men’s game. It’s not just her height, 5 feet 4 inches — diminutive, even for a point guard. It’s not just that she is Mexican American, and that there are few Mexican American stars in the world of hoops. |  | “When you look at me, you don’t automatically think ‘basketball player,’” she told me. “I don’t catch the eye like that.” |  | It’s all of these things, and another — the biggest obstacle of them all. After starring in college and nearly guiding North Carolina State to this year’s Final Four, Perez hopes to make it into the W.N.B.A. |  | And that’s not easy in the slightest. |  | Even as the league’s popularity has surged — last season it drew its highest viewership since 2008 — making the full-time roster on a W.N.B.A. team remains one of the most challenging tasks in American sports, especially for young players who need seasoning. Each of the league’s 12 teams can carry only 12 players, and most teams play with 11 because of salary cap restrictions."
nytimes,https://www.nytimes.com/2022/05/31/world/asia/ukrainians-donbas-russia-war.html,2022-05-31T00:00:00,"BAKHMUT, Ukraine — The volunteers listened patiently to the pensioner and stuffed a frozen chicken into her shopping bag. |  | Olena Tyvaniuk, 70, a slight woman with a stoop, explained tearfully that she needed more than food. She needed drugs. “I have a son, he is 48, he is a paranoid schizophrenic,” she said. “I need medication for him.” |  | As the towns and cities of eastern Ukraine empty out in the face of the Russian offensive, some residents are choosing to stay on. Like Ms. Tyvaniuk, some are trapped by medical imperatives. Or they are too poor to leave. Or, disillusioned by the longstanding corruption of Ukrainian officials, they think things can’t be worse under the Russians. |  | Bakhmut, just 10 miles from the front, is largely deserted. There are few cars on the streets except for military vehicles; shops and banks are boarded up. Only one or two cafes and supermarkets are still open."
nytimes,https://www.nytimes.com/2022/05/31/travel/affordable-vacation-alternatives.html,2022-05-31T00:00:00,"“It’s a great place for architecture buffs,” said Christina Parrish Stone, the executive director of the St. Johns Cultural Council, a nonprofit arts organization. “You could almost be in Seville with the spires of the buildings.” |  | The Local, a modernized 20-room motel, offers a balancing dose of Americana, with rooms from about $160. |  | For a date with immigrant cultures, head to Milwaukee for its series of cultural festivals held on the Lake Michigan shore. Polka bands provide the soundtrack to Polish Fest, June 10 to 12; German Fest includes a Dachshund Derby race, July 29 to 31; and with a roster of bands, many from the Emerald Isle, Irish Fest claims to be the world’s largest Irish music festival; Aug. 18 to 21. |  | Festival weekends are always busy, but with planning you’ll find rates starting at $195 at the modern boutique Kinn Guesthouse in the arty Bay View neighborhood. |  | From Milwaukee, take a drive about 100 miles west to New Glarus, a traditionally Swiss town in dairy farming country where the Alpine-style Chalet Landhaus Restaurant serves schnitzel and rosti (and has rooms from about $193). |  | “For the most part, it seems like Switzerland,” said Tony Zgraggen, a Swiss native who moved to New Glarus in 1981. He owns Alp and Dell Cheese Store in town and performs as a lead yodeler during special events. “We don’t have the mountains,” he said, “but we have the rural areas and rolling hills.” |  | Elaine Glusac writes the Frugal Traveler column. Follow her on Instagram @eglusac."
nytimes,https://www.nytimes.com/2022/05/31/world/australia/china-united-states-pacific.html,2022-05-31T00:00:00,"SUVA, Fiji — Take a walk through the city where China’s foreign minister met on Monday with the leaders of nearly a dozen Pacific Island nations, and China’s imprint is unmistakable. |  | On one side of Suva, the capital of Fiji, there’s a bridge rebuilt with Chinese loans and unveiled with the country’s prime minister standing beside China’s ambassador. On the other, down Queen Elizabeth Drive, sits Beijing’s hulking new embassy, where the road out front has been fixed by workers in neon vests bearing the name of a Chinese state-owned enterprise. |  | Looming over it all is Wanguo Friendship Plaza, a skeletal apartment tower built by a Chinese company and meant to be the South Pacific’s tallest building, until Fiji’s government halted construction over safety concerns. |  | Eight years after Xi Jinping visited Fiji, offering Pacific Island nations a ride on “China’s express train of development,” Beijing is fully entrenched, its power irrepressible if not always embraced. And that has left the United States playing catch-up in a vital strategic arena."
nytimes,https://www.nytimes.com/2022/05/31/world/our-readers-sent-updates-on-stories-that-have-resonated-with-many-of-you.html,2022-05-31T00:00:00,"The New York Times’s coronavirus newsletter debuted in March 2020, and we asked readers to send their stories about how they were coping with the virus. Since then, more than 20,000 readers have written in to share their pandemic experiences. |  | We’ve published many of those responses in the newsletter, and we have often received notes from other readers telling us about similar experiences, offering help, taking issue with what’s written or sending their condolences. Many readers have asked us what happened next — so we checked back in on some of the readers whose stories resonated."
nytimes,https://www.nytimes.com/2022/05/31/realestate/an-asbury-park-victorian-gets-a-really-fun-face-lift.html,2022-05-31T00:00:00,"In 2007, after most of the work was complete, they welcomed the arrival of their son, Owen, now 14. A few years later they added a Victorian bulldog, Watson, to the mix. And as they began entertaining more, the 1,800-square-foot house they had lovingly renovated began to feel a little small. |  | So in 2016, when they saw a listing for a 4,000-square-foot, three-story shingled house from 1891, with a detached 1,200-square-foot guesthouse in back, they decided to buy it, eventually selling their first house. The price of the new house, after a bidding war, was $600,000. |  | Their new old house had been restored by the previous owners, and much of the original woodwork was intact. The couple liked the historical details, but the interior was a Victorian time capsule — with a floor plan broken up by small, dark rooms — and didn’t feel right for their family. That was doubly true for Mr. Berman, whose firm is known for designing clean-lined modernist spaces. |  | To renovate it, they planned to preserve as many of the original details as possible, while opening up the house to create a relaxed, convivial atmosphere filled with playful, unexpected finishes. “For us, it was an opportunity to celebrate a lot of the classic details, but give them a face-lift,” Mr. Berman said. “We wanted this house to be really fun.” |  | In the front part of the house, they left most of the architecture in tact, but changed its personality with new finishes, fixtures and colors. A ribbon of yellow paint now leads up the front steps, rises up along the front door and wraps back over the porch ceiling. In a games room immediately off the foyer, they bleached the wood floors and added wallpaper resembling wood paneling and a woven-bamboo suspension lamp above a walnut Ping-Pong table with a leather net."
nytimes,https://www.nytimes.com/2022/05/31/nyregion/q23-slow-bus-queens.html,2022-05-31T00:00:00,"Just beyond the reach of New York City’s frenetic, round-the-clock subway, people in a slice of western Queens wait — and wait — to board one of the borough’s slowest buses. |  | Many of the 2.3 million New Yorkers who live and work in Queens aren’t served directly by the vast network of trains that keeps the nation’s biggest metropolis moving. The borough, the city’s second most populous, has less subway service relative to its size and population than the other four. |  | So hundreds of thousands of people here plan their lives around the only mass transit choice they have: the buses that lumber along traffic-choked streets. |  | One of those buses, the Q23, is among the slowest in the city. For the past four years, it has consistently traveled more slowly than the citywide average of about 8 miles per hour — about the speed some people can run — bogged down by an awkward path and riders who swarm two stops that connect to the subway."
nytimes,https://www.nytimes.com/2022/05/31/opinion/uvalde-shooting-photos.html,2022-05-31T00:00:00,"There are many examples of photographs that gave history a nudge — sometimes even a vigorous one. Think of the My Lai massacre photographs, of the Abu Ghraib torture photos taken by American troops and of Darnella Frazier’s phone video of George Floyd’s murder. But just as the Till photograph didn’t end Jim Crow, the My Lai images didn’t end the Vietnam War (nor did press reports of the atrocity), the Abu Ghraib photographs didn’t end the Iraq war (or even lead to high-level prosecutions), and the Floyd video didn’t end police brutality. These photographs did support, encourage and strengthen public perceptions, political movements and public debates that were already in play. But none resulted in the kinds of immediate change that their supporters hoped for. When it comes to images, there are few Damascene moments, which is why most photojournalists are modest, if not pessimistic, about the influence of their work. |  | And viewers who look to photographs to effect political change should be careful what they wish for: Formulating political decisions on the basis of images can be treacherous. Photographs of skeletal Somalis dying of hunger — those by James Nachtwey are particularly brutal — were one of the key inspirations for the U.S.-United Nations intervention in Somalia in late 1992; less than one year later, Paul Watson’s horrific photograph of a gleeful crowd dragging an American soldier’s naked corpse contributed to our hasty retreat. (The Somali debacle was a major reason for the Clinton administration’s refusal to respond to the Rwandan genocide the following year.) |  | In 2004, Khalid Mohammed’s photograph of Iraqis in Falluja celebrating beneath the burned, mutilated bodies of American contractors hanging from a bridge resulted in what might be called the anti-Somalia effect: Rather than force a U.S. withdrawal, as some in the crowd had apparently hoped, the image encouraged an embarrassed President George W. Bush to order the Marine invasion of the city and intensify the war. The resulting battle was one of the longest and deadliest of the conflict. In its aftermath, one newspaper described Falluja as a “city of ghosts.” |  | The most vexing political conflicts are the most resistant to photographic interventions — as the Syrian civil war, now in its 11th year, shows. Nilufer Demir’s internationally disseminated photographs of little Aylan Kurdi, a drowned Syrian refugee who washed up on the shores of a Turkish beach, inspired fervent responses of outrage and promises of action in 2015. But outrage proved easier than action, and the plight of Syrian refugees remained pretty much the same. |  | And one might well wonder why the so-called Caesar images — a trove of 55,000 photographs depicting Syrians tortured to death in the prisons of President Bashar al-Assad — had zero political effect. The photographs, which were smuggled out of Syria in 2013 and depict victims of eye gouging, strangulation and starvation, were shown to the U.S. Congress, at the United Nations and to the secretary of state at the time, John Kerry, as well as to other world leaders. Geoffrey Nice, a war crimes prosecutor, described them as akin to “getting the keys to the Nazi archive.” However, as this newspaper reported, “Syrian’s Photos Spur Outrage, but Not Action.” |  | In the case of Uvalde, all of this remains, for the most part, theoretical. It is highly unlikely that the grieving parents would ever consent to the publication of images of their children and equally hard to imagine that the pictures would not circulate on sites that would dishonor, if not defile, the victims. Images of dead children, after all, are different from all others. Children represent both innocence and promise — represent, in fact, our belief in the future. To see them violated elicits instinctual reactions of pity, anger, grief and shame. The question, though, is what we do with that vortex of emotions once it has been unleashed. |  | Despite the very real dangers of exploitation and misuse that disclosure of the Uvalde photographs would pose, I myself would like politicians to view them: to look — really look — at the shattered face of what was previously a child and to then contemplate the bewildered terror of her last moments on earth. But that would not mean that the jig is up. People, not photographs, create political change, which is slow, difficult and unpredictable. Don’t ask images to think, or to act, for you."
nytimes,https://www.nytimes.com/2022/05/31/briefing/masks-mandates-us-covid.html,2022-05-31T00:00:00,"Advocates of mandates sometimes argue that they do have a big effect even if it is not evident in populationwide data, because of how many other factors are at play. But this argument seems unpersuasive. |  | After all, the effect of vaccines on severe illness is blazingly obvious in the geographic data: Places with higher vaccination rates have suffered many fewer Covid deaths. The patterns are clear even though the world is a messy place, with many factors other than vaccines influencing Covid death rates. |  | Yet when you look at the data on mask-wearing — both before vaccines were available and after, as well as both in the U.S. and abroad — you struggle to see any patterns. |  | Almost 30 percent |  | The idea that masks work better than mask mandates seems to defy logic. It inverts a notion connected to Aristotle’s writings: that the whole should be greater than the sum of the parts, not less. |  | The main explanation seems to be that the exceptions often end up mattering more than the rule. The Covid virus is so contagious that it can spread during brief times when people take off their masks, even when a mandate is in place. |  | Airplane passengers remove their masks to have a drink. Restaurant patrons go maskless as soon as they walk in the door. Schoolchildren let their masks slide down their faces. So do adults: Research by the University of Minnesota suggests that between 25 percent and 30 percent of Americans consistently wear their masks below their nose."
nytimes,https://www.nytimes.com/2022/05/31/business/biden-powell-meeting-inflation.html,2022-05-31T00:00:00,"Inflation in the United States is running near its fastest pace in four decades, with prices rising for gas, food and rent. While price pressures have shown early signs of abating, it is unclear how large and sustainable that decline will be, given kinks in global supply chains and Russia’s war in Ukraine. |  | Americans have become pessimistic about the economy and their own financial prospects as their paychecks have failed to keep up with inflation. The squeeze hitting consumers comes at a tough time for the White House and Democrats, as the November midterm elections approach and voters cite inflation and the cost of living as top economic concerns. |  | Mr. Biden has consistently struck a far more optimistic tone than the broader public on the economy, stressing month after month of rapid job growth — and an ensuing drop in the unemployment rate — as the country recovers from the pandemic recession. |  | After more than a year of watching inflation rise faster than his economic advisers projected, the president in recent weeks has attempted to convey more urgency with his comments on inflation, promising to do everything in his power to slow rising costs. |  | Top economic officials in the administration fanned out across cable news programs and the White House briefing room on Tuesday to hammer the message that job growth has rebounded strongly and that the economy is transitioning to a more stable growth rate — and to lower inflation. |  | Mr. Biden “understands that right now the top issue on people’s minds is prices — prices at the gas station, prices at the grocery store,” Brian Deese, who heads the White House National Economic Council, told reporters on Tuesday. “And he’s made very clear, and he’s communicating very clearly, that that’s his top economic priority and that we can address this from a position of strength.” |  | Inflation F.A.Q. Card 1 of 5 What is inflation? Inflation is a loss of purchasing power over time, meaning your dollar will not go as far tomorrow as it did today. It is typically expressed as the annual change in prices for everyday goods and services such as food, furniture, apparel, transportation and toys. What causes inflation? It can be the result of rising consumer demand. But inflation can also rise and fall based on developments that have little to do with economic conditions, such as limited oil production and supply chain problems. Is inflation bad? It depends on the circumstances. Fast price increases spell trouble, but moderate price gains can lead to higher wages and job growth. How does inflation affect the poor? Inflation can be especially hard to shoulder for poor households because they spend a bigger chunk of their budgets on necessities like food, housing and gas. Can inflation affect the stock market? Rapid inflation typically spells trouble for stocks. Financial assets in general have historically fared badly during inflation booms, while tangible assets like houses have held their value better. |  |  |  |  |  |  |  |  |  | Mr. Biden stressed those points in a Wall Street Journal opinion piece published online Monday evening, in which he stressed wealth gains for typical Americans on his watch and said the United States was “in a better economic position than almost any other country.” He promised to fight inflation by reducing the federal budget deficit, working to repair broken global supply chains, passing legislation to reduce energy costs for families and relying on the Fed."
nytimes,https://www.nytimes.com/2022/05/31/world/europe/hungary-oil-embargo-russia.html,2022-05-31T00:00:00,"The European Union’s long-delayed deal to embargo Russian oil, finalized late Monday, effectively exempts Hungary from the costly step the rest of the bloc is taking to punish Russia for its invasion of Ukraine. |  | While Hungary’s prime minister, Viktor Orban, has cast his weekslong opposition to the deal as purely about shielding his country’s economy, it was also the latest step in what has been a decade-long turn of Hungary’s leadership toward closer alignment with Russia, at times at the expense of relations with its fellow members of the European Union and NATO. |  | The pivot has occurred despite deep-seated suspicion in Hungary of Russian power and influence based on the history of Russian and Soviet troops brutally cracking down on Hungarian uprisings in 1848-49 and in 1956. |  | Mr. Orban, an avowedly illiberal leader who earlier in his career was a vocal critic of Moscow, has increasingly spoken admiringly of Russia’s president, Vladimir V. Putin, and his brand of nationalism, expressing sympathies for Mr. Putin’s security demands to NATO. He has also painted Hungary’s interests as being distinct from the West by fanning culture wars and fears of liberal values lapping at Hungary’s borders, speaking in March about “the gender insanity sweeping across the Western world.”"
nytimes,https://www.nytimes.com/2022/05/31/business/eurozone-inflation.html,2022-05-31T00:00:00,"As inflation rates have climbed, the European Central Bank has sped up its policy response and said the era of negative interest rates could be over as soon as September. |  | Energy costs remain the single biggest factor pushing up prices for consumers and businesses, rising in May by a record 39.2 percent from a year earlier, while processed food, alcohol and tobacco rose 7 percent. |  | European leaders reached a political deal early Tuesday on an embargo on most Russian oil imports, a once unthinkable measure that is aimed at punishing Russia but that economists say will also further hurt European households and industry by pushing prices even higher. |  | Germany, Europe’s biggest economy, has been among the hardest hit, with inflation there rising to 8.7 percent. France (5.8 percent), Spain (8.5 percent) and Italy (7.3 percent) also saw consumer prices continue a monthslong climb, prompting lawmakers in those countries to offer caps on energy prices or rebates for low-income households to offset the cost of gas and diesel. |  | In Germany, starting in June, for example, the government will offer reductions for the price of gas at the pump and a monthly $10 ticket for public transport across the country."
